gene_symbol	taxon_id	entrez_gene_id	species_name
GNAT2	175006	130578884	Malurus melanocephalus
GNAT2	176057	104411628	Nestor notabilis
GNAT2	176946	103066671	Python bivittatus
GNAT2	185453	102817014	Chrysochloris asiatica
GNAT2	1868482	103263430	Carlito syrichta
GNAT2	186990	109375289	Hipposideros armiger
GNAT2	188379	104127755	Egretta garzetta
GNAT2	1884717	129063898	Pteronotus mesoamericanus
GNAT2	194338	113490434	Athene cunicularia
GNAT2	194408	115074411	Rhinatrema bivittatum
GNAT2	219594	116498786	Aythya fuligula
GNAT2	223781	115335309	Aquila chrysaetos chrysaetos
GNAT2	233779	128472458	Spea bombifrons
GNAT2	246437	102477143	Tupaia chinensis
GNAT2	2489341	115602191	Strigops habroptila
GNAT2	249018	136383402	Saccopteryx leptura
GNAT2	2587831	112126049	Terrapene triunguis
GNAT2	2715852	108283118	Cebus imitator
GNAT2	27606	133088333	Eubalaena glacialis
GNAT2	27610	132516038	Lagenorhynchus albirostris
GNAT2	27615	131745579	Kogia breviceps
GNAT2	27622	118637977	Molossus molossus
GNAT2	27675	119526916	Choloepus didactylus
GNAT2	28680	137844145	Anas acuta
GNAT2	29073	103675002	Ursus maritimus
GNAT2	29078	103291155	Eptesicus fuscus
GNAT2	29088	110580343	Neomonachus schauinslandi
GNAT2	291302	107545370	Miniopterus natalensis
GNAT2	29139	114039120	Vombatus ursinus
GNAT2	30331	122933358	Bufo gargarizans
GNAT2	30419	142364111	Opisthocomus hoazin
GNAT2	30464	112944613	Nothoprocta perdicaria
GNAT2	30522	113889511	Bos indicus x Bos taurus
GNAT2	30532	133040943	Dama dama
GNAT2	30538	102526391	Vicugna pacos
GNAT2	30608	105863992	Microcebus murinus
GNAT2	30611	100944685	Otolemur garnettii
GNAT2	321398	108509843	Lepidothrix coronata
GNAT2	32536	106977827	Acinonyx jubatus
GNAT2	33562	122755638	Dromiciops gliroides
GNAT2	33587	142418975	Mycteria americana
GNAT2	33595	138730567	Phaenicophaeus curvirostris
GNAT2	336983	105516063	Colobus angolensis palliatus
GNAT2	345164	102051736	Falco cherrug
GNAT2	34880	129519948	Nyctereutes procyonoides
GNAT2	34884	112824484	Callorhinus ursinus
GNAT2	34886	114208017	Eumetopias jubatus
GNAT2	35005	116508850	Thamnophis elegans
GNAT2	35019	106556951	Thamnophis sirtalis
GNAT2	36300	104025021	Pelecanus crispus
GNAT2	36723	116568108	Mustela erminea
GNAT2	37029	122480899	Prionailurus bengalensis
GNAT2	37032	115299549	Suricata suricatta
GNAT2	37040	132319741	Gavia stellata
GNAT2	37174	138432170	Ovis canadensis
GNAT2	37293	105727902	Aotus nancymaae
GNAT2	37610	306812513	Erithacus rubecula
GNAT2	379532	105813750	Propithecus coquereli
GNAT2	38626	110216781	Phascolarctos cinereus
GNAT2	38654	102377288	Alligator sinensis
GNAT2	40151	114899852	Monodon monoceros
GNAT2	419612	102504742	Camelus ferus
GNAT2	42254	101544641	Sorex araneus
GNAT2	43563	142743164	Rhinoderma darwinii
GNAT2	44394	102068285	Zonotrichia albicollis
GNAT2	452646	122900297	Neogale vison
GNAT2	481883	129329742	Eublepharis macularius
GNAT2	482537	103585586	Galeopterus variegatus
GNAT2	48427	137674297	Nyctibius grandis
GNAT2	48708	132484093	Mesoplodon densirostris
GNAT2	48849	135286166	Passer domesticus
GNAT2	48850	143649901	Tamandua tetradactyla
GNAT2	48883	102045589	Geospiza fortis
GNAT2	494514	121488132	Vulpes lagopus
GNAT2	499056	131195826	Ahaetulla prasina
GNAT2	51298	118673503	Myotis myotis
GNAT2	54180	117075130	Trachypithecus francoisi
GNAT2	55149	306653701	Sciurus vulgaris
GNAT2	55661	104062292	Cuculus canorus
GNAT2	56313	104364862	Tyto alba
GNAT2	57060	136625780	Eleutherodactylus coqui
GNAT2	57412	104550068	Colius striatus
GNAT2	59463	102430745	Myotis lucifugus
GNAT2	59479	117014646	Rhinolophus ferrumequinum
GNAT2	59482	136315371	Saccopteryx bilineata
GNAT2	59534	120856730	Oryx dammah
GNAT2	59729	100220132	Taeniopygia guttata
GNAT2	59894	101806719	Ficedula albicollis
GNAT2	60711	103224282	Chlorocebus sabaeus
GNAT2	61383	115519982	Lynx canadensis
GNAT2	61621	108519638	Rhinopithecus bieti
GNAT2	61622	104656001	Rhinopithecus roxellana
GNAT2	61853	100585616	Nomascus leucogenys
GNAT2	64176	114599172	Podarcis muralis
GNAT2	649802	113985159	Pipra filicauda
GNAT2	68408	129541703	Moschus berezovskii
GNAT2	68724	144318641	Canis aureus
GNAT2	71010	136649390	Tiliqua scincoides
GNAT2	72004	102284953	Bos mutus
GNAT2	75485	128900395	Rissa tridactyla
GNAT2	76066	140118924	Engystomops pustulosus
GNAT2	76717	116881620	Lontra canadensis
GNAT2	77151	132000621	Mustela nigripes
GNAT2	7888	122806435	Protopterus annectens
GNAT2	80427	117048528	Lacerta agilis
GNAT2	81927	128799649	Vidua chalybeata
GNAT2	82174	137219094	Pseudorca crassidens
GNAT2	8296	138520727	Ambystoma mexicanum
GNAT2	8384	120993345	Bufo bufo
GNAT2	8400	141128545	Aquarana catesbeiana
GNAT2	8404	143982520	Lithobates pipiens
GNAT2	8407	120927163	Rana temporaria
GNAT2	8439	142502515	Ascaphus truei
GNAT2	8469	102931784	Chelonia mydas
GNAT2	8496	102565650	Alligator mississippiensis
GNAT2	8502	109317545	Crocodylus porosus
GNAT2	85066	103619466	Corvus brachyrhynchos
GNAT2	8520	121928282	Sceloporus undulatus
GNAT2	8524	118088604	Zootoca vivipara
GNAT2	8790	112995451	Dromaius novaehollandiae
GNAT2	8801	104142564	Struthio camelus
GNAT2	88082	120298915	Crotalus tigris
GNAT2	8839	101803554	Anas platyrhynchos
GNAT2	884348	128322853	Hemicordylus capensis
GNAT2	8845	106049768	Anser cygnoides
GNAT2	8868	118259518	Cygnus atratus
GNAT2	8869	121059357	Cygnus olor
GNAT2	8884	118178391	Oxyura jamaicensis
GNAT2	8932	102094067	Columba livia
GNAT2	89399	109446757	Rhinolophus sinicus
GNAT2	89462	102409591	Bubalus bubalis
GNAT2	8954	101919430	Falco peregrinus
GNAT2	89673	114488905	Phyllostomus discolor
GNAT2	8969	104320071	Haliaeetus albicilla
GNAT2	8996	110388363	Numida meleagris
GNAT2	9031	395425	Gallus gallus
GNAT2	9054	116238702	Phasianus colchicus
GNAT2	9135	103822349	Serinus canaria
GNAT2	9157	107214902	Parus major
GNAT2	9160	120503425	Passer montanus
GNAT2	9209	135316906	Phalacrocorax carbo
GNAT2	9233	109279819	Aptenodytes forsteri
GNAT2	9234	143170032	Aptenodytes patagonicus
GNAT2	9244	103533523	Calypte anna
GNAT2	9258	100089982	Ornithorhynchus anatinus
GNAT2	9261	119930615	Tachyglossus aculeatus
GNAT2	92651	141488354	Macrotis lagotis
GNAT2	9301	141539746	Sminthopsis crassicaudata
GNAT2	9305	100928985	Sarcophilus harrisii
GNAT2	9315	140527368	Notamacropus eugenii
GNAT2	9337	118856822	Trichosurus vulpecula
GNAT2	9365	103119097	Erinaceus europaeus
GNAT2	9371	101658755	Echinops telfairi
GNAT2	93934	107324731	Coturnix japonica
GNAT2	9402	102893028	Pteropus alecto
GNAT2	9407	107516135	Rousettus aegyptiacus
GNAT2	9417	119054560	Artibeus jamaicensis
GNAT2	9423	123804724	Phyllostomus hastatus
GNAT2	9430	112313829	Desmodus rotundus
GNAT2	9447	123635003	Lemur catta
GNAT2	9470	128586383	Nycticebus coucang
GNAT2	9483	100406113	Callithrix jacchus
GNAT2	94885	117664052	Pantherophis guttatus
GNAT2	9515	116531155	Sapajus apella
GNAT2	9531	105594344	Cercocebus atys
GNAT2	9541	102118144	Macaca fascicularis
GNAT2	9544	699442	Macaca mulatta
GNAT2	9555	101012183	Papio anubis
GNAT2	9565	112625826	Theropithecus gelada
GNAT2	9568	105530945	Mandrillus leucophaeus
GNAT2	9590	134733803	Symphalangus syndactylus
GNAT2	95912	120244522	Hyaena hyaena
GNAT2	9595	101126802	Gorilla gorilla gorilla
GNAT2	9597	100968623	Pan paniscus
GNAT2	9598	469402	Pan troglodytes
GNAT2	9600	129006946	Pongo pygmaeus
GNAT2	9601	100455338	Pongo abelii
GNAT2	9606	2780	Homo sapiens
GNAT2	9615	490119	Canis lupus familiaris
GNAT2	9627	112918268	Vulpes vulpes
GNAT2	9644	113244919	Ursus arctos
GNAT2	9646	100482503	Ailuropoda melanoleuca
GNAT2	9657	125097764	Lutra lutra
GNAT2	9662	123940019	Meles meles
GNAT2	9666	131810081	Mustela lutreola
GNAT2	9669	101692314	Mustela putorius furo
GNAT2	9678	144232697	Crocuta crocuta
GNAT2	9685	101100579	Felis catus
GNAT2	9689	122228295	Panthera leo
GNAT2	9690	132673671	Panthera onca
GNAT2	9691	109271999	Panthera pardus
GNAT2	9694	102950848	Panthera tigris
GNAT2	9696	112848421	Puma concolor
GNAT2	9704	113930643	Zalophus californianus
GNAT2	9708	101367085	Odobenus rosmarus divergens
GNAT2	9711	118546872	Halichoerus grypus
GNAT2	9713	102748992	Leptonychotes weddellii
GNAT2	9716	123859289	Mirounga angustirostris
GNAT2	9720	116643188	Phoca vitulina
GNAT2	9728	132434969	Delphinus delphis
GNAT2	9731	115859698	Globicephala melas
GNAT2	9733	101277723	Orcinus orca
GNAT2	9737	307179910	Stenella coeruleoalba
GNAT2	9739	101333485	Tursiops truncatus
GNAT2	9742	136124648	Phocoena phocoena
GNAT2	9749	111180071	Delphinapterus leucas
GNAT2	9755	102996729	Physeter macrocephalus
GNAT2	9764	137762473	Eschrichtius robustus
GNAT2	9767	103008299	Balaenoptera acutorostrata
GNAT2	9771	118891014	Balaenoptera musculus
GNAT2	9785	100668245	Loxodonta africana
GNAT2	9793	106827363	Equus asinus
GNAT2	9796	100058195	Equus caballus
GNAT2	9798	103553051	Equus przewalskii
GNAT2	9823	110260357	Sus scrofa
GNAT2	9837	105063652	Camelus bactrianus
GNAT2	9838	105085648	Camelus dromedarius
GNAT2	9860	122678195	Cervus elaphus
GNAT2	9886	136147973	Muntiacus reevesi
GNAT2	98922	132220510	Myotis daubentonii
GNAT2	9913	281795	Bos taurus
GNAT2	9915	109555972	Bos indicus
GNAT2	9925	102191196	Capra hircus
GNAT2	9940	100233166	Ovis aries
GNAT2	9978	101524935	Ochotona princeps
GNAT2	9983	133760027	Lepus europaeus
GNAT2	9986	100358700	Oryctolagus cuniculus
GNAT3	100784	104643369	Balearica regulorum gibbericeps
GNAT3	103695	110077199	Pogona vitticeps
GNAT3	109478	102257175	Myotis brandtii
GNAT3	110931	134380382	Cynocephalus volans
GNAT3	111821	141923854	Strix aluco
GNAT3	118200	104299833	Dryobates pubescens
GNAT3	118797	103083171	Lipotes vexillifer
GNAT3	121349	139169221	Erythrolamprus reginae
GNAT3	121530	104378877	Tauraco erythrolophus
GNAT3	128390	104010748	Nipponia nippon
GNAT3	132908	105295534	Pteropus vampyrus
GNAT3	13616	100012963	Monodelphis domestica
GNAT3	13735	102452365	Pelodiscus sinensis
GNAT3	143281	140613513	Canis lupus baileyi
GNAT3	143291	120591748	Pteropus medius
GNAT3	143292	118918793	Manis pentadactyla
GNAT3	143302	101628906	Condylura cristata
GNAT3	143630	143837780	Paroedura picta
GNAT3	1608482	121028801	Herpailurus yagouaroundi
GNAT3	185453	102814120	Chrysochloris asiatica
GNAT3	1868482	103264770	Carlito syrichta
GNAT3	186990	109392889	Hipposideros armiger
GNAT3	1884717	129062949	Pteronotus mesoamericanus
GNAT3	194338	113491144	Athene cunicularia
GNAT3	223781	115341555	Aquila chrysaetos chrysaetos
GNAT3	246437	102479736	Tupaia chinensis
GNAT3	249018	136384180	Saccopteryx leptura
GNAT3	2587831	112102931	Terrapene triunguis
GNAT3	261503	133390024	Rhineura floridana
GNAT3	2715852	108300345	Cebus imitator
GNAT3	27610	132524347	Lagenorhynchus albirostris
GNAT3	27622	118619938	Molossus molossus
GNAT3	27675	119534315	Choloepus didactylus
GNAT3	279965	104523720	Antrostomus carolinensis
GNAT3	29073	103658664	Ursus maritimus
GNAT3	29078	103293288	Eptesicus fuscus
GNAT3	29088	110579866	Neomonachus schauinslandi
GNAT3	291302	107540748	Miniopterus natalensis
GNAT3	29139	114025342	Vombatus ursinus
GNAT3	30419	104337608	Opisthocomus hoazin
GNAT3	30464	112958379	Nothoprocta perdicaria
GNAT3	30522	113891892	Bos indicus x Bos taurus
GNAT3	30532	133072792	Dama dama
GNAT3	30538	102530915	Vicugna pacos
GNAT3	30608	105879340	Microcebus murinus
GNAT3	30611	100962313	Otolemur garnettii
GNAT3	32536	106982492	Acinonyx jubatus
GNAT3	33562	122729220	Dromiciops gliroides
GNAT3	33587	142404557	Mycteria americana
GNAT3	33595	138731601	Phaenicophaeus curvirostris
GNAT3	336983	105501680	Colobus angolensis palliatus
GNAT3	345164	102059813	Falco cherrug
GNAT3	34880	129494335	Nyctereutes procyonoides
GNAT3	34884	112825236	Callorhinus ursinus
GNAT3	34886	114221257	Eumetopias jubatus
GNAT3	35005	116511370	Thamnophis elegans
GNAT3	36300	104025508	Pelecanus crispus
GNAT3	36723	116568886	Mustela erminea
GNAT3	37029	122487817	Prionailurus bengalensis
GNAT3	37032	115282215	Suricata suricatta
GNAT3	37040	104250240	Gavia stellata
GNAT3	37174	138439241	Ovis canadensis
GNAT3	37293	105726941	Aotus nancymaae
GNAT3	37610	306800811	Erithacus rubecula
GNAT3	38626	110206957	Phascolarctos cinereus
GNAT3	38654	102384042	Alligator sinensis
GNAT3	419612	102517797	Camelus ferus
GNAT3	42254	101546168	Sorex araneus
GNAT3	44394	102069418	Zonotrichia albicollis
GNAT3	452646	122904759	Neogale vison
GNAT3	46218	140253991	Excalfactoria chinensis
GNAT3	481883	129335574	Eublepharis macularius
GNAT3	482537	103588324	Galeopterus variegatus
GNAT3	48427	137663555	Nyctibius grandis
GNAT3	48708	132496454	Mesoplodon densirostris
GNAT3	48849	135301241	Passer domesticus
GNAT3	48850	143677215	Tamandua tetradactyla
GNAT3	494514	121472090	Vulpes lagopus
GNAT3	499056	131202427	Ahaetulla prasina
GNAT3	50402	104284575	Charadrius vociferus
GNAT3	51298	118665678	Myotis myotis
GNAT3	54180	117073095	Trachypithecus francoisi
GNAT3	54380	104157664	Cariama cristata
GNAT3	54383	104507693	Eurypyga helias
GNAT3	55149	306667791	Sciurus vulgaris
GNAT3	56313	104363605	Tyto alba
GNAT3	57412	104550733	Colius striatus
GNAT3	57421	103768933	Merops nubicus
GNAT3	59463	102430607	Myotis lucifugus
GNAT3	59479	117012185	Rhinolophus ferrumequinum
GNAT3	59482	136311120	Saccopteryx bilineata
GNAT3	59534	120878125	Oryx dammah
GNAT3	59729	100218786	Taeniopygia guttata
GNAT3	60711	103226651	Chlorocebus sabaeus
GNAT3	61383	115508844	Lynx canadensis
GNAT3	61621	108534880	Rhinopithecus bieti
GNAT3	61622	104680203	Rhinopithecus roxellana
GNAT3	61853	100600721	Nomascus leucogenys
GNAT3	64176	114605274	Podarcis muralis
GNAT3	68408	129552345	Moschus berezovskii
GNAT3	68724	144293468	Canis aureus
GNAT3	71010	136657660	Tiliqua scincoides
GNAT3	72004	102273341	Bos mutus
GNAT3	75485	128914209	Rissa tridactyla
GNAT3	76717	116876874	Lontra canadensis
GNAT3	77151	132015113	Mustela nigripes
GNAT3	80427	117054395	Lacerta agilis
GNAT3	81927	128788123	Vidua chalybeata
GNAT3	82174	137229574	Pseudorca crassidens
GNAT3	8469	102948050	Chelonia mydas
GNAT3	8496	106736632	Alligator mississippiensis
GNAT3	8502	109316138	Crocodylus porosus
GNAT3	8520	121931166	Sceloporus undulatus
GNAT3	8524	118091276	Zootoca vivipara
GNAT3	8790	112980289	Dromaius novaehollandiae
GNAT3	884348	128328370	Hemicordylus capensis
GNAT3	8845	106035523	Anser cygnoides
GNAT3	8868	118249454	Cygnus atratus
GNAT3	8869	121064060	Cygnus olor
GNAT3	8884	118160675	Oxyura jamaicensis
GNAT3	8932	102086002	Columba livia
GNAT3	89399	109455373	Rhinolophus sinicus
GNAT3	89462	102392266	Bubalus bubalis
GNAT3	8954	101917701	Falco peregrinus
GNAT3	89673	114507770	Phyllostomus discolor
GNAT3	8969	104317025	Haliaeetus albicilla
GNAT3	8996	110392429	Numida meleagris
GNAT3	9031	427851	Gallus gallus
GNAT3	9103	100541998	Meleagris gallopavo
GNAT3	9135	103813542	Serinus canaria
GNAT3	9209	104052650	Phalacrocorax carbo
GNAT3	9234	143155657	Aptenodytes patagonicus
GNAT3	9238	103920596	Pygoscelis adeliae
GNAT3	9258	100073845	Ornithorhynchus anatinus
GNAT3	9261	119921038	Tachyglossus aculeatus
GNAT3	92651	141493118	Macrotis lagotis
GNAT3	9301	141542494	Sminthopsis crassicaudata
GNAT3	9305	100916482	Sarcophilus harrisii
GNAT3	9315	140533463	Notamacropus eugenii
GNAT3	9337	118851529	Trichosurus vulpecula
GNAT3	9361	101447523	Dasypus novemcinctus
GNAT3	9365	103117787	Erinaceus europaeus
GNAT3	9371	101658974	Echinops telfairi
GNAT3	9402	102885401	Pteropus alecto
GNAT3	9407	107518175	Rousettus aegyptiacus
GNAT3	9417	119043133	Artibeus jamaicensis
GNAT3	9423	123811383	Phyllostomus hastatus
GNAT3	9430	112301954	Desmodus rotundus
GNAT3	9447	123646911	Lemur catta
GNAT3	9470	128598837	Nycticebus coucang
GNAT3	9483	100387752	Callithrix jacchus
GNAT3	9515	116550398	Sapajus apella
GNAT3	9531	105583210	Cercocebus atys
GNAT3	9541	102139862	Macaca fascicularis
GNAT3	9544	708828	Macaca mulatta
GNAT3	9555	101020173	Papio anubis
GNAT3	9565	112621017	Theropithecus gelada
GNAT3	9568	105543913	Mandrillus leucophaeus
GNAT3	9590	129484005	Symphalangus syndactylus
GNAT3	95912	120245417	Hyaena hyaena
GNAT3	9595	101126535	Gorilla gorilla gorilla
GNAT3	9597	100985257	Pan paniscus
GNAT3	9598	472426	Pan troglodytes
GNAT3	9600	129040363	Pongo pygmaeus
GNAT3	9601	100431387	Pongo abelii
GNAT3	9606	346562	Homo sapiens
GNAT3	9615	491406	Canis lupus familiaris
GNAT3	9627	112925395	Vulpes vulpes
GNAT3	9643	123789353	Ursus americanus
GNAT3	9644	113259218	Ursus arctos
GNAT3	9646	100463729	Ailuropoda melanoleuca
GNAT3	9657	125081464	Lutra lutra
GNAT3	9662	123951907	Meles meles
GNAT3	9666	131829308	Mustela lutreola
GNAT3	9669	101675249	Mustela putorius furo
GNAT3	9678	144218590	Crocuta crocuta
GNAT3	9685	101093591	Felis catus
GNAT3	9689	122213463	Panthera leo
GNAT3	9690	132679120	Panthera onca
GNAT3	9691	109268148	Panthera pardus
GNAT3	9694	102953358	Panthera tigris
GNAT3	9696	112866562	Puma concolor
GNAT3	9704	113911588	Zalophus californianus
GNAT3	9708	101375891	Odobenus rosmarus divergens
GNAT3	97097	104620562	Phaethon lepturus
GNAT3	9711	118532484	Halichoerus grypus
GNAT3	9716	123835826	Mirounga angustirostris
GNAT3	9720	116631100	Phoca vitulina
GNAT3	9728	132431387	Delphinus delphis
GNAT3	9731	115840917	Globicephala melas
GNAT3	9733	101271969	Orcinus orca
GNAT3	9785	100676590	Loxodonta africana
GNAT3	9793	106833455	Equus asinus
GNAT3	9796	100049917	Equus caballus
GNAT3	9798	103552142	Equus przewalskii
GNAT3	9823	100511528	Sus scrofa
GNAT3	9837	105062384	Camelus bactrianus
GNAT3	9838	105100374	Camelus dromedarius
GNAT3	9860	122674021	Cervus elaphus
GNAT3	9874	110130739	Odocoileus virginianus
GNAT3	9886	136170449	Muntiacus reevesi
GNAT3	98922	132211524	Myotis daubentonii
GNAT3	9913	516262	Bos taurus
GNAT3	9915	109558084	Bos indicus
GNAT3	9925	102185240	Capra hircus
GNAT3	9940	101115534	Ovis aries
GNAT3	9978	101516127	Ochotona princeps
GNAT3	9983	133765159	Lepus europaeus
GNAT3	9986	100338138	Oryctolagus cuniculus
GNAZ	100784	104636625	Balearica regulorum gibbericeps
GNAZ	103695	110081941	Pogona vitticeps
GNAZ	103944	107299455	Protobothrops mucrosquamatus
GNAZ	109478	102242558	Myotis brandtii
GNAZ	110931	134369434	Cynocephalus volans
GNAZ	111125	138670353	Ranitomeya imitator
GNAZ	111821	141931754	Strix aluco
GNAZ	118200	104309635	Dryobates pubescens
GNAZ	118797	103078351	Lipotes vexillifer
GNAZ	120794	119158314	Falco rusticolus
GNAZ	121349	139173032	Erythrolamprus reginae
GNAZ	121530	104376740	Tauraco erythrolophus
GNAZ	128390	104011444	Nipponia nippon
GNAZ	132908	105289357	Pteropus vampyrus
GNAZ	1330250	307204898	Podarcis cretensis
GNAZ	13616	100016996	Monodelphis domestica
GNAZ	13735	102462115	Pelodiscus sinensis
GNAZ	143281	140619647	Canis lupus baileyi
GNAZ	143291	120590093	Pteropus medius
GNAZ	143292	130680637	Manis pentadactyla
GNAZ	143302	101628875	Condylura cristata
GNAZ	143630	143823048	Paroedura picta
GNAZ	148594	121092902	Falco naumanni
GNAZ	156563	111936624	Cyanistes caeruleus
GNAZ	1608482	121010142	Herpailurus yagouaroundi
GNAZ	1706337	112412310	Neophocaena asiaeorientalis asiaeorientalis
GNAZ	175006	130578057	Malurus melanocephalus
GNAZ	175836	104494052	Buceros rhinoceros silvestris
GNAZ	176057	104412382	Nestor notabilis
GNAZ	176946	103053469	Python bivittatus
GNAZ	185453	102813903	Chrysochloris asiatica
GNAZ	1868482	103259849	Carlito syrichta
GNAZ	186990	109394891	Hipposideros armiger
GNAZ	187382	104478987	Chlamydotis macqueenii
GNAZ	188344	104346653	Leptosomus discolor
GNAZ	188379	104130087	Egretta garzetta
GNAZ	1884717	129086329	Pteronotus mesoamericanus
GNAZ	194338	113486090	Athene cunicularia
GNAZ	194408	115100991	Rhinatrema bivittatum
GNAZ	219594	116496049	Aythya fuligula
GNAZ	223781	115346265	Aquila chrysaetos chrysaetos
GNAZ	233779	128500988	Spea bombifrons
GNAZ	240206	104460724	Pterocles gutturalis
GNAZ	246437	102490381	Tupaia chinensis
GNAZ	2489341	115614525	Strigops habroptila
GNAZ	249018	136392847	Saccopteryx leptura
GNAZ	2587831	112105266	Terrapene triunguis
GNAZ	261503	133373152	Rhineura floridana
GNAZ	2715852	108296897	Cebus imitator
GNAZ	27606	133075495	Eubalaena glacialis
GNAZ	27610	132532143	Lagenorhynchus albirostris
GNAZ	27615	131742391	Kogia breviceps
GNAZ	27622	118640045	Molossus molossus
GNAZ	27675	119524930	Choloepus didactylus
GNAZ	279965	104520817	Antrostomus carolinensis
GNAZ	28680	137865834	Anas acuta
GNAZ	29073	103669195	Ursus maritimus
GNAZ	29078	103300326	Eptesicus fuscus
GNAZ	29088	110578354	Neomonachus schauinslandi
GNAZ	291302	107530516	Miniopterus natalensis
GNAZ	29139	114041132	Vombatus ursinus
GNAZ	30331	122924418	Bufo gargarizans
GNAZ	30419	104328209	Opisthocomus hoazin
GNAZ	30455	104072580	Fulmarus glacialis
GNAZ	30464	112945838	Nothoprocta perdicaria
GNAZ	30522	113907240	Bos indicus x Bos taurus
GNAZ	30532	133056257	Dama dama
GNAZ	30538	102543416	Vicugna pacos
GNAZ	30608	105862772	Microcebus murinus
GNAZ	30611	100958467	Otolemur garnettii
